"Year","Month","Day","Period","G1","G2"
2030,10,28,18,0.205072352,0.254209697
2030,10,28,19,0.592342751,0.847647834
2030,10,28,20,0.3952956,0.208544169
2030,10,28,21,0.881243911,0.130760979
2030,10,28,22,0.218474975,0.583191135
2030,10,28,23,0.824158177,0.736615659
2030,10,29,0,0.252965019,0.40995901
2030,10,29,1,0.931312341,0.43324777
2030,10,29,2,0.967948403,0.222803986
2030,10,29,3,0.72009461,0.229396264
2030,10,29,4,0.440860538,0.304090171
2030,10,29,5,0.015275526,0.944571273
2030,10,29,6,0.675505358,0.852316351
2030,10,29,7,0.644209342,0.122201387
2030,10,29,8,0.039161559,0.060158039
2030,10,29,9,0.431431967,0.523493714
2030,10,29,10,0.328726547,0.58032262
2030,10,29,11,0.904540321,0.656087572
2030,10,29,12,0.017241692,0.627096224
2030,10,29,13,0.324002102,0.775285003
2030,10,29,14,0.879111275,0.926215333
2030,10,29,15,0.16549448,0.930175484
2030,10,29,16,0.130090492,0.597025191
2030,10,29,17,0.495059714,0.767941888
2030,10,29,18,0.930070101,0.485335238
2030,10,29,19,0.558631005,0.744471675
2030,10,29,20,0.9227989,0.637187503
2030,10,29,21,0.773659885,0.480440578
2030,10,29,22,0.552547418,0.267811764
2030,10,29,23,0.275965146,0.924640557
2030,10,30,0,0.481123701,0.360989652
2030,10,30,1,0.390020266,0.463471647
2030,10,30,2,0.216462611,0.488594704
2030,10,30,3,0.723943886,0.347695908
2030,10,30,4,0.004254468,0.831475099
2030,10,30,5,0.919832625,0.245493916
2030,10,30,6,0.384545162,0.860645001
2030,10,30,7,0.517008143,0.258067526
2030,10,30,8,0.792035356,0.670329171
2030,10,30,9,0.32352478,0.052321331
2030,10,30,10,0.534120198,0.029795166
2030,10,30,11,0.185580523,0.06339168
2030,10,30,12,0.697956278,0.69606087
2030,10,30,13,0.783388775,0.713288681
2030,10,30,14,0.4960775,0.055565027
2030,10,30,15,0.563227928,0.56203469
2030,10,30,16,0.779665669,0.472230971
2030,10,30,17,0.761698716,0.843817146
2030,10,30,18,0.917611677,0.904886207
2030,10,30,19,0.051139474,0.50381736
2030,10,30,20,0.211484936,0.285601665
2030,10,30,21,0.432029997,0.626704269
2030,10,30,22,0.433516342,0.893498887
2030,10,30,23,0.099400731,0.815197675
2030,10,31,0,0.297977297,0.629789544
2030,10,31,1,0.408492941,0.205644524
2030,10,31,2,0.603153905,0.925603474
2030,10,31,3,0.794447566,0.554903989
2030,10,31,4,0.766644843,0.447482807
2030,10,31,5,0.236784421,0.698243182
2030,10,31,6,0.36815798,0.658597814
2030,10,31,7,0.317332243,0.182119647
2030,10,31,8,0.951799766,0.561465829
2030,10,31,9,0.852129791,0.208459562
2030,10,31,10,0.592873288,0.790291168
2030,10,31,11,0.690205517,0.655127638
2030,10,31,12,0.269937214,0.640188494
2030,10,31,13,0.08949111,0.712342834
2030,10,31,14,0.165398568,0.158382723
2030,10,31,15,0.746447879,0.9357897
2030,10,31,16,0.413455185,0.472753674
2030,10,31,17,0.8630687,0.630358984
2030,10,31,18,0.332082287,0.672432211
2030,10,31,19,0.304587942,0.355130176
2030,10,31,20,0.678753259,0.466123292
2030,10,31,21,0.329876094,0.959015973
2030,10,31,22,0.0892009,0.189193888
2030,10,31,23,0.108970356,0.945739046
2030,11,1,0,0.071852099,0.832238849
2030,11,1,1,0.624373865,0.398435023
2030,11,1,2,0.822820238,0.253157952
2030,11,1,3,0.158772266,0.857173021
2030,11,1,4,0.827759667,0.008094526
2030,11,1,5,0.374140126,0.819648477
2030,11,1,6,0.44575607,0.632000089
2030,11,1,7,0.706109937,0.541554544
2030,11,1,8,0.555862488,0.790355258
2030,11,1,9,0.504001587,0.828078707
2030,11,1,10,0.504469993,0.456665109
2030,11,1,11,0.75937344,0.414323218
2030,11,1,12,0.282432219,0.943192966
2030,11,1,13,0.33314922,0.372523122
2030,11,1,14,0.02876367,0.71714237
2030,11,1,15,0.338252886,0.72344563
2030,11,1,16,0.022045764,0.773498507
2030,11,1,17,0.492733878,0.39645703
2030,11,1,18,0.062097661,0.038292693
2030,11,1,19,0.710545889,0.155678634
2030,11,1,20,0.315936417,0.499066705
2030,11,1,21,0.580386996,0.409372135
2030,11,1,22,0.98953406,0.158390183
2030,11,1,23,0.626432867,0.362120418
2030,11,2,0,0.279563245,0.258839812
2030,11,2,1,0.553899866,0.567742776
2030,11,2,2,0.358626991,0.129922915
2030,11,2,3,0.865423927,0.390690277
2030,11,2,4,0.79849987,0.19400656
2030,11,2,5,0.192038094,0.577006982
2030,11,2,6,0.807953034,0.440299589
2030,11,2,7,0.356194381,0.859578523
2030,11,2,8,0.566096209,0.164905218
2030,11,2,9,0.87885194,0.276266632
2030,11,2,10,0.184628982,0.559628956
2030,11,2,11,0.385650361,0.923045289
2030,11,2,12,0.180053442,0.712682248
2030,11,2,13,0.605611251,0.413979822
2030,11,2,14,0.196040771,0.11873643
2030,11,2,15,0.933321019,0.71963705
2030,11,2,16,0.56697572,0.477293064
2030,11,2,17,0.444626367,0.013606637
2030,11,2,18,0.163456225,0.360429523
2030,11,2,19,0.347180585,0.791259176
2030,11,2,20,0.13672835,0.765484544
2030,11,2,21,0.966249095,0.271140201
2030,11,2,22,0.005802545,0.111344157
2030,11,2,23,0.70006526,0.874908915
2030,11,3,0,0.116469152,0.582129923
2030,11,3,1,0.622076566,0.372515031
2030,11,3,2,0.267151859,0.665611521
2030,11,3,3,0.001400466,0.490164483
2030,11,3,4,0.140560408,0.785594
2030,11,3,5,0.600791005,0.014019809
2030,11,3,6,0.613561706,0.176949406
2030,11,3,7,0.494720626,0.939600279
2030,11,3,8,0.866324034,0.1113146
2030,11,3,9,0.990910386,0.560292209
2030,11,3,10,0.030335781,0.891206889
2030,11,3,11,0.70442919,0.714743194
2030,11,3,12,0.885210412,0.901604811
2030,11,3,13,0.764723558,0.237116653
2030,11,3,14,0.708505163,0.837047284
2030,11,3,15,0.790095773,0.736563768
2030,11,3,16,0.019625502,0.571165454
2030,11,3,17,0.769960769,0.974976614
2030,11,3,18,0.457521768,0.552819453
2030,11,3,19,0.126325014,0.93779016
2030,11,3,20,0.654494234,0.427107589
2030,11,3,21,0.897381467,0.265104182
2030,11,3,22,0.601898209,0.432541586
2030,11,3,23,0.110063029,0.380375058
2030,11,4,0,0.345690404,0.00925927
2030,11,4,1,0.724078422,0.254350942
2030,11,4,2,0.407900804,0.320893709
2030,11,4,3,0.245381214,0.828939684
2030,11,4,4,0.82220951,0.413650798
2030,11,4,5,0.29536568,0.041594708
2030,11,4,6,0.401379098,0.955041871
2030,11,4,7,0.979381732,0.270488755
2030,11,4,8,0.178614201,0.106662612
2030,11,4,9,0.600458883,0.448010248
2030,11,4,10,0.427523994,0.258686289
2030,11,4,11,0.943101323,0.119947702
2030,11,4,12,0.428650999,0.923751036
2030,11,4,13,0.736896725,0.71924355
2030,11,4,14,0.515266182,0.668089458
2030,11,4,15,0.554414159,0.95184744
2030,11,4,16,0.086508106,0.060000049
2030,11,4,17,0.247483229,0.073899101
2030,11,4,18,0.972734417,0.703815148
2030,11,4,19,0.222232391,0.036192918
2030,11,4,20,0.249373913,0.463324864
2030,11,4,21,0.091246658,0.143595197
2030,11,4,22,0.402230667,0.397195122
2030,11,4,23,0.059701121,0.380177302
2030,11,5,0,0.901101879,0.898980593
2030,11,5,1,0.101666948,0.469184959
2030,11,5,2,0.273556386,0.616618072
2030,11,5,3,0.365318662,0.766076181
2030,11,5,4,0.264998282,0.336156526
2030,11,5,5,0.639501178,0.800582587
2030,11,5,6,0.683866778,0.664910343
2030,11,5,7,0.258318442,0.181295159
2030,11,5,8,0.839313461,0.757341093
2030,11,5,9,0.267424224,0.138959048
2030,11,5,10,0.782665647,0.018797636
2030,11,5,11,0.754749258,0.250055677
2030,11,5,12,0.572024254,0.09483498
2030,11,5,13,0.923224822,0.993186688
2030,11,5,14,0.586200566,0.410105846
2030,11,5,15,0.835541284,0.654435899
2030,11,5,16,0.5142782,0.712423899
2030,11,5,17,0.662127792,0.915284483
2030,11,5,18,0.665629606,0.76256613
2030,11,5,19,0.522117891,0.049190232
2030,11,5,20,0.220378502,0.743748541
2030,11,5,21,0.922353027,0.468129229
2030,11,5,22,0.830484752,0.843412943
2030,11,5,23,0.412487052,0.136699939
2030,11,6,0,0.44441475,0.880307147
2030,11,6,1,0.642986057,0.761589876
2030,11,6,2,0.974817349,0.293112461
2030,11,6,3,0.034388973,0.692688131
2030,11,6,4,0.781503682,0.031442009
2030,11,6,5,0.096073261,0.00735732
2030,11,6,6,0.515925773,0.335663547
2030,11,6,7,0.291244179,0.990772076
2030,11,6,8,0.541446673,0.558379846
2030,11,6,9,0.85974118,0.561311755
2030,11,6,10,0.662966118,0.762985876
2030,11,6,11,0.751755607,0.990178587
2030,11,6,12,0.10500594,0.722537977
2030,11,6,13,0.098785761,0.470911393
2030,11,6,14,0.187395664,0.512408843
2030,11,6,15,0.131288806,0.665337789
2030,11,6,16,0.805397105,0.205524156
2030,11,6,17,0.647332594,0.272254351
2030,11,6,18,0.754675403,0.823419765
2030,11,6,19,0.097949792,0.400998286
2030,11,6,20,0.566843773,0.748248038
2030,11,6,21,0.333487395,0.306357282
2030,11,6,22,0.273933337,0.471983613
2030,11,6,23,0.563052228,0.48626283
2030,11,7,0,0.776736784,0.023820829
2030,11,7,1,0.050164028,0.61560862
2030,11,7,2,0.674717749,0.967950286
2030,11,7,3,0.216900255,0.13687545
2030,11,7,4,0.044874651,0.798302035
2030,11,7,5,0.952887969,0.615167211
2030,11,7,6,0.580573137,0.646205829
2030,11,7,7,0.668956897,0.731304155
2030,11,7,8,0.579933152,0.222299958
2030,11,7,9,0.092912309,0.159461949
2030,11,7,10,0.442570572,0.127932639
2030,11,7,11,0.199454813,0.032232472
2030,11,7,12,0.57765181,0.427283238
2030,11,7,13,0.019765017,0.081838519
2030,11,7,14,0.966827604,0.029463715
2030,11,7,15,0.185258631,0.849477574
2030,11,7,16,0.083667849,0.253812933
2030,11,7,17,0.82149197,0.442429924
2030,11,7,18,0.162708712,0.843220994
2030,11,7,19,0.831041094,0.382577286
2030,11,7,20,0.173399067,0.436529185
2030,11,7,21,0.674872322,0.420947767
2030,11,7,22,0.636229736,0.792355268
2030,11,7,23,0.465163275,0.280082754
2030,11,8,0,0.910450125,0.943132736
2030,11,8,1,0.132832004,0.240983792
2030,11,8,2,0.419157667,0.07136978
2030,11,8,3,0.189945042,0.340396775
2030,11,8,4,0.489106779,0.485755038
2030,11,8,5,0.256318796,0.808325794
2030,11,8,6,0.422746876,0.525291935
2030,11,8,7,0.008147782,0.998961499
2030,11,8,8,0.04031993,0.017624739
2030,11,8,9,0.326444443,0.429726034
2030,11,8,10,0.749056551,0.497118083
2030,11,8,11,0.043796795,0.41756748
2030,11,8,12,0.279350386,0.826383624
2030,11,8,13,0.560930502,0.04850959
2030,11,8,14,0.130525099,0.276241713
2030,11,8,15,0.814566576,0.126900643
2030,11,8,16,0.970730243,0.923086397
2030,11,8,17,0.543648869,0.796017482
2030,11,8,18,0.968095623,0.778068823
2030,11,8,19,0.691307792,0.364711508
2030,11,8,20,0.354087662,0.66881661
2030,11,8,21,0.079093418,0.390483945
2030,11,8,22,0.37593505,0.06793956
2030,11,8,23,0.222994388,0.715744582
2030,11,9,0,0.045682419,0.080508862
2030,11,9,1,0.289837111,0.820000945
2030,11,9,2,0.538679353,0.330392823
2030,11,9,3,0.024061452,0.590694438
2030,11,9,4,0.964875076,0.530928826
2030,11,9,5,0.11356118,0.528452162
2030,11,9,6,0.592341366,0.840889979
2030,11,9,7,0.214799593,0.690851194
2030,11,9,8,0.310891398,0.393318126
2030,11,9,9,0.396609516,0.283836033
2030,11,9,10,0.88655757,0.47861325
2030,11,9,11,0.777045023,0.570076788
2030,11,9,12,0.117563684,0.024930718
2030,11,9,13,0.023614231,0.410638856
2030,11,9,14,0.759431437,0.331283018
2030,11,9,15,0.038228956,0.679360024
2030,11,9,16,0.857547286,0.781537484
2030,11,9,17,0.303476992,0.418068548
2030,11,9,18,0.990590267,0.731112876
2030,11,9,19,0.307124373,0.903675988
2030,11,9,20,0.071216982,0.209891056
2030,11,9,21,0.523382374,0.052986901
2030,11,9,22,0.551153531,0.681352189
2030,11,9,23,0.741116808,0.571287653
2030,11,10,0,0.662915039,0.818682653
2030,11,10,1,0.676446066,0.950672883
2030,11,10,2,0.83438795,0.913008332
2030,11,10,3,0.101565353,0.448591144
2030,11,10,4,0.9423133,0.614941027
2030,11,10,5,0.100298754,0.492938465
2030,11,10,6,0.204108349,0.830497149
2030,11,10,7,0.188394751,0.396546795
2030,11,10,8,0.387562511,0.693649115
2030,11,10,9,0.581475197,0.716518553
2030,11,10,10,0.446646994,0.336315001
2030,11,10,11,0.145553032,0.793755703
2030,11,10,12,0.61417281,0.040346889
2030,11,10,13,0.65976641,0.638179246
2030,11,10,14,0.409533543,0.50363266
2030,11,10,15,0.063939273,0.577987426
2030,11,10,16,0.542341164,0.976868274
2030,11,10,17,0.560450504,0.318855751
2030,11,10,18,0.067784002,0.838298817
2030,11,10,19,0.020746211,0.179934857
2030,11,10,20,0.727589453,0.440596436
2030,11,10,21,0.959116617,0.941774794
2030,11,10,22,0.033830597,0.854425012
2030,11,10,23,0.117656816,0.014261031
2030,11,11,0,0.031530723,0.802705418
2030,11,11,1,0.238699225,0.525841479
2030,11,11,2,0.803210276,0.038974228
2030,11,11,3,0.827901545,0.97648679
2030,11,11,4,0.091433655,0.645151269
2030,11,11,5,0.961959205,0.020560978
2030,11,11,6,0.462199708,0.374142338
2030,11,11,7,0.431356486,0.493222918
2030,11,11,8,0.052922783,0.144479021
2030,11,11,9,0.985301087,0.318125358
2030,11,11,10,0.860368051,0.487066541
2030,11,11,11,0.202855979,0.17613269
2030,11,11,12,0.195318184,0.169850681
2030,11,11,13,0.938916995,0.67527123
2030,11,11,14,0.792691903,0.25889465
2030,11,11,15,0.191614129,0.180192255
2030,11,11,16,0.092720056,0.967847293
2030,11,11,17,0.463380273,0.168074477
2030,11,11,18,0.937806163,0.908097466
2030,11,11,19,0.283089924,0.098423536
2030,11,11,20,0.275900316,0.632526378
2030,11,11,21,0.554764914,0.658930422
2030,11,11,22,0.420593492,0.110926557
2030,11,11,23,0.06561963,0.344378083
2030,11,12,0,0.402193555,0.926135614
2030,11,12,1,0.826811608,0.913492729
2030,11,12,2,0.452828725,0.118832732
2030,11,12,3,0.199975833,0.917357744
2030,11,12,4,0.078538216,0.847900976
2030,11,12,5,0.839341468,0.950481471
2030,11,12,6,0.944581749,0.845932647
2030,11,12,7,0.048004514,0.246641127
2030,11,12,8,0.658755759,0.353315073
2030,11,12,9,0.67812069,0.962597115
2030,11,12,10,0.304860488,0.503883353
2030,11,12,11,0.889186876,0.376896388
2030,11,12,12,0.838851526,0.025328644
2030,11,12,13,0.346102416,0.32688834
2030,11,12,14,0.553918931,0.690949742
2030,11,12,15,0.60416583,0.03359509
2030,11,12,16,0.755458266,0.540497954
2030,11,12,17,0.672895254,0.124453153
2030,11,12,18,0.591280542,0.140796674
2030,11,12,19,0.67843116,0.381493467
2030,11,12,20,0.149845134,0.524376873
2030,11,12,21,0.313129932,0.970207396
2030,11,12,22,0.547081623,0.741134672
2030,11,12,23,0.39559691,0.201180988
2030,11,13,0,0.091084658,0.842804059
2030,11,13,1,0.054480385,0.767343766
2030,11,13,2,0.863484153,0.316291567
2030,11,13,3,0.44503147,0.565614133
2030,11,13,4,0.100927422,0.270573142
2030,11,13,5,0.935013876,0.589359913
2030,11,13,6,0.295286227,0.881272199
2030,11,13,7,0.313533801,0.739793141
2030,11,13,8,0.350638035,0.151185847
2030,11,13,9,0.058826804,0.150512126
2030,11,13,10,0.706540643,0.52769611
2030,11,13,11,0.360051831,0.506001638
2030,11,13,12,0.866929818,0.335608927
2030,11,13,13,0.881904912,0.379761568
2030,11,13,14,0.497774011,0.052698678
2030,11,13,15,0.862794932,0.381074565
2030,11,13,16,0.145797977,0.057511833
2030,11,13,17,0.992118108,0.038877578
2030,11,13,18,0.65667099,0.84923258
2030,11,13,19,0.337784806,0.947344426
2030,11,13,20,0.197422266,0.19936503
2030,11,13,21,0.496403073,0.964924409
2030,11,13,22,0.210985381,0.806386192
2030,11,13,23,0.757169791,0.913619579
2030,11,14,0,0.072977701,0.221839816
2030,11,14,1,0.424886602,0.343222479
2030,11,14,2,0.715876856,0.238617214
2030,11,14,3,0.29384431,0.034185431
2030,11,14,4,0.898007302,0.15416557
2030,11,14,5,0.892754106,0.44209706
2030,11,14,6,0.341276928,0.224645645
2030,11,14,7,0.181625851,0.649816162
2030,11,14,8,0.445921962,0.260275111
2030,11,14,9,0.33363627,0.430224298
2030,11,14,10,0.611370954,0.151428146
2030,11,14,11,0.357285721,0.902060575
2030,11,14,12,0.854451412,0.888030793
2030,11,14,13,0.988531626,0.265423476
2030,11,14,14,0.804069243,0.561919091
2030,11,14,15,0.725843425,0.397166818
2030,11,14,16,0.967570359,0.480631633
2030,11,14,17,0.765645591,0.9506129
2030,11,14,18,0.51293648,0.321026079
2030,11,14,19,0.532817493,0.084685478
2030,11,14,20,0.284233369,0.213099202
2030,11,14,21,0.485906458,0.760162678
2030,11,14,22,0.330157372,0.547277536
2030,11,14,23,0.818718816,0.269133523
2030,11,15,0,0.520516558,0.028988646
2030,11,15,1,0.964536771,0.014468531
2030,11,15,2,0.175557476,0.492525603
2030,11,15,3,0.465338608,0.624964017
2030,11,15,4,0.015308815,0.674428636
2030,11,15,5,0.134246208,0.969249586
2030,11,15,6,0.634284436,0.397622155
2030,11,15,7,0.552332217,0.78558772
2030,11,15,8,0.274788422,0.589934419
2030,11,15,9,0.362156744,0.735564534
2030,11,15,10,0.454049774,0.772355552
2030,11,15,11,0.548780393,0.275592943
2030,11,15,12,0.512861734,0.813248981
2030,11,15,13,0.069127526,0.715641492
2030,11,15,14,0.668099179,0.343918099
2030,11,15,15,0.486448625,0.585035346
2030,11,15,16,0.318148578,0.408470169
2030,11,15,17,0.943821966,0.368649466
2030,11,15,18,0.550688912,0.973382308
2030,11,15,19,0.532133456,0.346519725
2030,11,15,20,0.147349166,0.008342773
2030,11,15,21,0.05709571,0.389967939
2030,11,15,22,0.823390122,0.467363825
2030,11,15,23,0.081747032,0.312107551
2030,11,16,0,0.371084173,0.422143177
2030,11,16,1,0.508820245,0.373973215
2030,11,16,2,0.890255695,0.721217278
2030,11,16,3,0.988597891,0.96738284
2030,11,16,4,0.514190583,0.667498596
2030,11,16,5,0.008374863,0.001979414
2030,11,16,6,0.146319591,0.475349229
2030,11,16,7,0.690825511,0.325871605
2030,11,16,8,0.827174019,0.219206736
2030,11,16,9,0.002558789,0.689113099
2030,11,16,10,0.815120781,0.935492879
2030,11,16,11,0.367593972,0.636878539
2030,11,16,12,0.721058969,0.844745243
2030,11,16,13,0.633636781,0.377935067
2030,11,16,14,0.320858806,0.240816684
2030,11,16,15,0.05101547,0.845884029
2030,11,16,16,0.910351226,0.240826759
2030,11,16,17,0.61903355,0.602714571
2030,11,16,18,0.760460477,0.233723357
2030,11,16,19,0.255653219,0.846825197
2030,11,16,20,0.751401191,0.387223134
2030,11,16,21,0.95253802,0.018547989
2030,11,16,22,0.815979222,0.650696431
2030,11,16,23,0.123632898,0.961990089
2030,11,17,0,0.417626191,0.843597388
2030,11,17,1,0.151373683,0.184494499
2030,11,17,2,0.643163003,0.376964936
2030,11,17,3,0.509420182,0.423618582
2030,11,17,4,0.220479239,0.583028481
2030,11,17,5,0.604187548,0.941085658
2030,11,17,6,0.908568653,0.634529833
2030,11,17,7,0.309542346,0.870973929
2030,11,17,8,0.927712128,0.625957819
2030,11,17,9,0.965508466,0.018650928
2030,11,17,10,0.296322301,0.640606211
2030,11,17,11,0.949109082,0.380846698
2030,11,17,12,0.390417414,0.463752994
2030,11,17,13,0.042983254,0.550256124
2030,11,17,14,0.287936266,0.143002267
2030,11,17,15,0.606824683,0.014701422
2030,11,17,16,0.899773293,0.134730067
2030,11,17,17,0.117721254,0.685965506
2030,11,17,18,0.836106084,0.204211437
2030,11,17,19,0.998342237,0.139309113
2030,11,17,20,0.593767696,0.197335096
2030,11,17,21,0.369973577,0.613958165
2030,11,17,22,0.747995358,0.576143413
2030,11,17,23,0.337347483,0.800311682
2030,11,18,0,0.606264269,0.34976541
2030,11,18,1,0.62221363,0.477783272
2030,11,18,2,0.586487127,0.76541352
2030,11,18,3,0.271547419,0.220485816
2030,11,18,4,0.516402428,0.567087391
2030,11,18,5,0.765080572,0.503701669
2030,11,18,6,0.109328416,0.650057567
2030,11,18,7,0.323173151,0.376166789
2030,11,18,8,0.463519589,0.878802323
2030,11,18,9,0.896771504,0.390217199
2030,11,18,10,0.10661885,0.918492182
2030,11,18,11,0.224177909,0.8855234
2030,11,18,12,0.805221838,0.373534097
2030,11,18,13,0.199908655,0.685305688
2030,11,18,14,0.647048296,0.98935029
2030,11,18,15,0.257473325,0.49148527
2030,11,18,16,0.104883053,0.332681769
2030,11,18,17,0.50444426,0.083752637
2030,11,18,18,0.762187184,0.516979844
2030,11,18,19,0.637328062,0.40784798
2030,11,18,20,0.434142883,0.022373638
2030,11,18,21,0.886540662,0.473225527
2030,11,18,22,0.754575395,0.319266285
2030,11,18,23,0.604475813,0.472509422
2030,11,19,0,0.332821926,0.117752988
2030,11,19,1,0.408372251,0.194924409
2030,11,19,2,0.898440102,0.233992026
2030,11,19,3,0.407089324,0.702194259
2030,11,19,4,0.65854515,0.83081557
2030,11,19,5,0.883734817,0.136523365
2030,11,19,6,0.153482096,0.841605274
2030,11,19,7,0.748182194,0.382722115
2030,11,19,8,0.756393185,0.976754491
2030,11,19,9,0.87453246,0.343042933
2030,11,19,10,0.239749258,0.177488837
2030,11,19,11,0.055412638,0.433626977
2030,11,19,12,0.417972867,0.500246324
2030,11,19,13,0.69139005,0.379179979
2030,11,19,14,0.099671048,0.026309872
2030,11,19,15,0.900707088,0.682559468
2030,11,19,16,0.573154383,0.735260875
2030,11,19,17,0.228239029,0.749767548
2030,11,19,18,0.616611136,0.094972343
2030,11,19,19,0.95596215,0.355987881
2030,11,19,20,0.377906097,0.817197019
2030,11,19,21,0.855065157,0.964064535
2030,11,19,22,0.337384019,0.412166579
2030,11,19,23,0.956053856,0.283362202
2030,11,20,0,0.703838262,0.865490664
2030,11,20,1,0.568604783,0.853720008
2030,11,20,2,0.158245714,0.504011758
2030,11,20,3,0.784807872,0.288874007
2030,11,20,4,0.219773652,0.090135016
2030,11,20,5,0.553235572,0.076913583
2030,11,20,6,0.957134152,0.626367682
2030,11,20,7,0.098644398,0.78282134
2030,11,20,8,0.216717646,0.442428181
2030,11,20,9,0.91075781,0.36419626
2030,11,20,10,0.128972257,0.524026854
2030,11,20,11,0.502045246,0.69042088
2030,11,20,12,0.498449233,0.761388901
2030,11,20,13,0.081684809,0.43319186
2030,11,20,14,0.506534235,0.174418479
2030,11,20,15,0.841026537,0.894029269
2030,11,20,16,0.889528395,0.078364894
2030,11,20,17,0.316013701,0.879061896
2030,11,20,18,0.536521485,0.809235684
2030,11,20,19,0.309717676,0.91640077
2030,11,20,20,0.83790475,0.959834847
2030,11,20,21,0.836227961,0.216004116
2030,11,20,22,0.953604618,0.319365328
2030,11,20,23,0.615890526,0.981298005
2030,11,21,0,0.382519526,0.84106333
2030,11,21,1,0.992887397,0.651614989
2030,11,21,2,0.763268039,0.138983486
2030,11,21,3,0.863485003,0.147561647
2030,11,21,4,0.745034609,0.423152199
2030,11,21,5,0.874941806,0.635882207
2030,11,21,6,0.116200499,0.072649241
2030,11,21,7,0.01600935,0.453298596
2030,11,21,8,0.754199207,0.6041044
2030,11,21,9,0.734950002,0.190554452
2030,11,21,10,0.89087409,0.970341746
2030,11,21,11,0.140119121,0.726420048
2030,11,21,12,0.245099467,0.158078108
2030,11,21,13,0.059037728,0.089813715
2030,11,21,14,0.44281479,0.771296935
2030,11,21,15,0.076672396,0.06703885
2030,11,21,16,0.702061204,0.824400762
2030,11,21,17,0.485361663,0.289919859
2030,11,21,18,0.484965724,0.307094324
2030,11,21,19,0.181791908,0.572094861
2030,11,21,20,0.934242435,0.324029183
2030,11,21,21,0.466495531,0.817354607
2030,11,21,22,0.014188716,0.785042916
2030,11,21,23,0.957776075,0.648809336
2030,11,22,0,0.091866692,0.15525593
2030,11,22,1,0.69625631,0.824570583
2030,11,22,2,0.739098771,0.117215966
2030,11,22,3,0.658237072,0.878120467
2030,11,22,4,0.388754155,0.272315161
2030,11,22,5,0.032042205,0.413596108
2030,11,22,6,0.924332081,0.068702218
2030,11,22,7,0.246762501,0.354718716
2030,11,22,8,0.335205911,0.010007005
2030,11,22,9,0.662227706,0.487511751
2030,11,22,10,0.10038392,0.350466784
2030,11,22,11,0.041281417,0.887512233
2030,11,22,12,0.571692059,0.319679315
2030,11,22,13,0.861697966,0.853548296
2030,11,22,14,0.702582153,0.180581745
2030,11,22,15,0.402735951,0.324067828
2030,11,22,16,0.874141407,0.644606139
2030,11,22,17,0.84141154,0.812226137
2030,11,22,18,0.379777158,0.992416479
2030,11,22,19,0.927501965,0.332325593
2030,11,22,20,0.121241451,0.398660863
2030,11,22,21,0.738941446,0.97634875
2030,11,22,22,0.68520404,0.468034774
2030,11,22,23,0.570530261,0.501437083
2030,11,23,0,0.385760626,0.587245435
2030,11,23,1,0.462346237,0.175766728
2030,11,23,2,0.735690104,0.711072149
2030,11,23,3,0.957232583,0.271508424
2030,11,23,4,0.72035178,0.843647782
2030,11,23,5,0.197758978,0.683629357
2030,11,23,6,0.201365707,0.09033016
2030,11,23,7,0.303551591,0.031790386
2030,11,23,8,0.179421135,0.161500618
2030,11,23,9,0.02358244,0.561749346
2030,11,23,10,0.55738496,0.706487118
2030,11,23,11,0.710508534,0.000626998
2030,11,23,12,0.303117658,0.817423217
2030,11,23,13,0.551927047,0.215775043
2030,11,23,14,0.754223619,0.905389112
2030,11,23,15,0.956853074,0.32382986
2030,11,23,16,0.649990266,0.35095077
2030,11,23,17,0.767878713,0.352386894
2030,11,23,18,0.51809062,0.901778209
2030,11,23,19,0.550509665,0.385054131
2030,11,23,20,0.221271133,0.865382296
2030,11,23,21,0.024728778,0.675743764
2030,11,23,22,0.559566544,0.977603008
2030,11,23,23,0.493322412,0.304870478
2030,11,24,0,0.34146523,0.456271326
2030,11,24,1,0.830303352,0.288014637
2030,11,24,2,0.357443129,0.781519819
2030,11,24,3,0.393582774,0.207671607
2030,11,24,4,0.962325031,0.624532944
2030,11,24,5,0.979864706,0.591726318
2030,11,24,6,0.779847918,0.590319258
2030,11,24,7,0.094596735,0.463276692
2030,11,24,8,0.275051467,0.132842831
2030,11,24,9,0.038749309,0.565173625
2030,11,24,10,0.796622272,0.776361101
2030,11,24,11,0.362534176,0.615763552
2030,11,24,12,0.400461194,0.199489488
2030,11,24,13,0.766920721,0.21772956
2030,11,24,14,0.0154672,0.106312283
2030,11,24,15,0.079651715,0.965854392
2030,11,24,16,0.000201674,0.475262054
2030,11,24,17,0.625933434,0.190733082
2030,11,24,18,0.904405705,0.845373089
2030,11,24,19,0.82476821,0.756665179
2030,11,24,20,0.373517381,0.214781463
2030,11,24,21,0.824784186,0.063161743
2030,11,24,22,0.264350137,0.403711282
2030,11,24,23,0.958267008,0.375980746
2030,11,25,0,0.98075715,0.558273347
2030,11,25,1,0.088402699,0.900335691
2030,11,25,2,0.482605124,0.338393142
2030,11,25,3,0.552295788,0.223093525
2030,11,25,4,0.331226883,0.703115728
2030,11,25,5,0.711163569,0.924265379
2030,11,25,6,0.876306903,0.272132844
2030,11,25,7,0.025178281,0.679499364
2030,11,25,8,0.516400097,0.572994221
2030,11,25,9,0.661459997,0.823420081
2030,11,25,10,0.250990903,0.201457887
